,name,geometry,capability,country,city
818,Herramientas y Equipo para Maquinado de Metales,POINT Z (-99.175394 18.918622 0),cnc,MX,Loma Bonita
819,Maquinados Industriales Alva S.A. de C.V.,POINT Z (-99.175023 18.919149 0),cnc,MX,Loma Bonita
820,Marban Maquinados,POINT Z (-99.054661 18.901674 0),cnc,MX,Yautepec
821,MyTDSA,POINT Z (-98.949065 18.818773 0),cnc,MX,Cuautla Morelos
822,Taller de Torno Olvera's,POINT Z (-99.23271200000001 18.95374 0),cnc,MX,Fraccionamiento Lomas de Ahuatlan
823,Maquinados Querétaro,POINT Z (-100.396366 20.635679 0),cnc,MX,San Jose el Alto
824,JEX maquinados industriales,POINT Z (-100.444469 20.604866 0),cnc,MX,Rancho Bellavista [Fraccionamiento]
825,Maquinados Maquijsa,POINT Z (-100.416932 20.592622 0),cnc,MX,Santiago de Queretaro
826,MAQUINADOS ESPECIALES DE QUERETARO SA DE CV.,POINT Z (-100.407925 20.596734 0),cnc,MX,Santiago de Queretaro
827,Maquinados Arellano,POINT Z (-100.410495 20.574837 0),cnc,MX,Santiago de Queretaro
828,Maquinados el Marqués,POINT Z (-100.31864 20.617118 0),cnc,MX,La Canada
829,Maquinados Genus America,POINT Z (-100.429032 20.646897 0),cnc,MX,Sergio Villasenor
830,Maquinados de Precisión y Calidad MPC,POINT Z (-100.275102 20.572898 0),cnc,MX,El Colorado
831,MAQUINADOS ACROM,POINT Z (-100.41041 20.530829 0),cnc,MX,Venceremos
832,Gages & Maquinados Mitzu-E,POINT Z (-100.783773 20.547318 0),cnc,MX,La Trinidad
833,Maquinados Automotrices Y Talleres Industriales De Celaya Sa De Cv,POINT Z (-100.795519 20.550397 0),cnc,MX,La Trinidad
834,Albre Maquinados,POINT Z (-100.803089 20.555212 0),cnc,MX,La Trinidad
835,FHB Bombas y Maquinados Industriales,POINT Z (-100.826261 20.547888 0),cnc,MX,Celaya
836,All Steel Maquinados de precisión y soldaduras especiales,POINT Z (-100.821752 20.543106 0),cnc,MX,Celaya
837,SKM Maquinados y Empaques,POINT Z (-100.851388 20.544167 0),cnc,MX,Colonia Pedro Maria Anaya
838,Maquinados Industriales Riosa,POINT Z (-100.81738 20.530997 0),cnc,MX,Celaya
839,Paquetería Tresguerras,POINT Z (-100.872528 20.519766 0),cnc,MX,Colonia Pedro Maria Anaya
840,Herramientas y Maquinados.,POINT Z (-100.831773 20.511583 0),cnc,MX,Celaya
841,Engranes-Pines-Anclas-Tornillos-Espaciadores-Maquinado,POINT Z (-100.84893 20.520924 0),cnc,MX,Colonia Pedro Maria Anaya
842,MAQUINADOS CNC RUELAS,POINT Z (-100.811652 20.492813 0),cnc,MX,Santa Anita
843,Maquinados Industriales Montecillo,POINT Z (-101.209776 20.574322 0),cnc,MX,Salamanca
844,Maquinado y Mantenimiento Industrial Gutierrez,POINT Z (-101.369526 20.653004 0),cnc,MX,Las Huertas Tercera Seccion
845,"Thea Industrial, Maquinado Y Soldadura Profecional",POINT Z (-101.361181 20.664611 0),cnc,MX,Irapuato
846,Maquinado,POINT Z (-101.359431 20.670965 0),cnc,MX,Irapuato
847,Maquinados Heza,POINT Z (-101.37541 20.686597 0),cnc,MX,Irapuato
848,Torno y Maquinados Industrales Francisco Reyes,POINT Z (-101.332367 20.669907 0),cnc,MX,Irapuato
849,MP Soluciones Maquinado Industrial Irapuato,POINT Z (-101.346548 20.699348 0),cnc,MX,Irapuato
850,Maquinados Industriales Gaytan,POINT Z (-101.328193 20.705452 0),cnc,MX,Ex-Hacienda del Copal
851,Taller de torno MIA “Maquinado Industrial Aguilera”,POINT Z (-101.193138 20.382608 0),cnc,MX,Valle de Santiago
852,MAQUINADOS INDUSTRIALES VÁZQUEZ,POINT Z (-101.202404 20.377649 0),cnc,MX,Hoya de Cintora (La Hoya de Arriba)
854,Maquinados Serra CNC,POINT Z (-98.169741 19.04309 0),cnc,MX,Puebla
855,Torres Maquinados,POINT Z (-98.234194 19.074418 0),cnc,MX,Sanctorum
856,D.M.M. Dispositivos y Maquinados Mexicanos SA de CV,POINT Z (-98.31591 19.068008 0),cnc,MX,Cholula
857,Maquinados industriales (torno y fresa cnc),POINT Z (-98.22176899999999 19.10958 0),cnc,MX,Sanctorum
858,Maquinados Cooper de México,POINT Z (-98.253331 19.031812 0),cnc,MX,Tlazcalancingo
859,Maquinados Industriales Transmetal,POINT Z (-98.237477 19.000581 0),cnc,MX,Tlazcalancingo
860,IBM Maquinados (Warehouse),POINT Z (-98.790583 20.089946 0),cnc,MX,El Huixmi
861,Taller de Tornos,POINT Z (-98.738878 20.123784 0),cnc,MX,Pachuca de Soto
862,Maquinados Industriales Monroy,POINT Z (-98.753486 20.11949 0),cnc,MX,Pachuca de Soto
863,Maquinados Generales México,POINT Z (-98.762793 20.112267 0),cnc,MX,Pachuca de Soto
864,Maquilados industriales cano s.a de c.v,POINT Z (-98.74386800000001 20.100677 0),cnc,MX,Pachuca de Soto
865,"Grafitos Y Maquinados, S.a. De C.v.",POINT Z (-98.74777 20.087241 0),cnc,MX,PRI Chacon
866,Maquinados Industriales VIC,POINT Z (-98.765933 20.086884 0),cnc,MX,Rinconadas de San Francisco
867,Maquinados Vic,POINT Z (-98.76621799999999 20.086143 0),cnc,MX,Rinconadas de San Francisco
868,Maena Corporativo,POINT Z (-98.739536 20.067085 0),cnc,MX,Nuevo Centro de Poblacion Agricola el Chacon
869,FHT INGENIERIA SA DE CV,POINT Z (-98.788051 20.050912 0),cnc,MX,La Colonia
870,Maquinados ABS,POINT Z (-100.69197 20.539821 0),cnc,MX,Apaseo el Grande
871,MAQUINADOS PEDREGAL,POINT Z (-100.692554 20.544783 0),cnc,MX,Apaseo el Grande
872,Maquinados Tools,POINT Z (-101.416142 20.950963 0),cnc,MX,Silao
873,Maquinados Grupo Remilsa,POINT Z (-101.428238 20.952366 0),cnc,MX,Silao
874,Axon Maquinados,POINT Z (-101.629113 21.092023 0),cnc,MX,Fraccionamiento Paraiso Real
875,Maquinados Mota,POINT Z (-103.32998 20.64768 0),cnc,MX,Tlaquepaque
876,MYRPEE - MAQUINADOS ESPECIALES CNC,POINT Z (-103.434794 20.642642 0),cnc,MX,Guadalajara
877,"DMP DISEÑO Y MAQUINADO DE PIEZAS EN CNC, TORNO Y PERFILADORA.",POINT Z (-103.394269 20.631067 0),cnc,MX,Guadalajara
878,Maquila y Maquinados Villaliz SA de CV,POINT Z (-103.380397 20.617819 0),cnc,MX,Guadalajara
879,Cnc Maquinados,POINT Z (-103.364592 20.656739 0),cnc,MX,Guadalajara
880,maquinados guadalajara,POINT Z (-103.334095 20.653989 0),cnc,MX,Tlaquepaque
881,Maquinados Rilo,POINT Z (-103.327921 20.642277 0),cnc,MX,Tlaquepaque
882,"Maquinados Industriales De Guadalajara, S.A. De C.V.",POINT Z (-103.326491 20.643176 0),cnc,MX,Tlaquepaque
883,MAQUINADOS INDUSTRIALES ALHE SA DE CV,POINT Z (-103.315396 20.707433 0),cnc,MX,Tlaquepaque
884,Servicios de Maquinados y Herramentales,POINT Z (-103.34905 20.706943 0),cnc,MX,Zapopan
885,Taller de Maquinados del Potosí,POINT Z (-100.994383 22.176867 0),cnc,MX,San Luis Potosi
886,Maquinados Evolt De México,POINT Z (-100.986143 22.161983 0),cnc,MX,San Luis Potosi
887,Victoria Maquinados Industriales,POINT Z (-100.979032 22.158289 0),cnc,MX,San Luis Potosi
888,Maquinados AXIS 360,POINT Z (-100.977351 22.1277 0),cnc,MX,San Luis Potosi
889,Maquinado y Paileria Hernández,POINT Z (-100.9623 22.148274 0),cnc,MX,San Luis Potosi
890,Maquinados y servicios industriales,POINT Z (-100.96195 22.152186 0),cnc,MX,San Luis Potosi
891,Maquinados y Paileria del Centro,POINT Z (-100.957242 22.165088 0),cnc,MX,Soledad de Graciano Sanchez
892,"Maquinado, dobles y servicios industriales S.A de C.V",POINT Z (-100.960022 22.178969 0),cnc,MX,Soledad de Graciano Sanchez
893,Maquinados Avantec,POINT Z (-100.946635 22.181378 0),cnc,MX,Soledad de Graciano Sanchez
894,Maquinados Y Herramienta Del Potosi,POINT Z (-100.945834 22.187176 0),cnc,MX,Soledad Diez Gutierrez
895,Taller Maquinados Cmi Torno,POINT Z (-115.432371 32.618284 0),cnc,MX,Mexicali
896,Taller de Maquinados Rosales,POINT Z (-115.467389 32.61661 0),cnc,MX,Mexicali
897,TALLER DE MATENIMIENTO Y MAQUINADOS,POINT Z (-115.478279 32.644509 0),cnc,MX,Mexicali
898,Maquinados Carnero,POINT Z (-115.421704 32.637379 0),cnc,MX,Mexicali
899,MAQUINADOS,POINT Z (-115.448077 32.614624 0),cnc,MX,Mexicali
900,Sms taller servicios de maquinados,POINT Z (-115.426074 32.608355 0),cnc,MX,Mexicali
901,Taller de maquinados palaco,POINT Z (-115.398998 32.610636 0),cnc,MX,Mexicali
902,SERTEC MAQUINADOS Y SERVICIOS INDUSTRIALES,POINT Z (-115.390238 32.599408 0),cnc,MX,Puebla
903,Maquinados Espinosa,POINT Z (-115.348197 32.563852 0),cnc,MX,Puebla
904,'CALIPER' Maquinados Industriales,POINT Z (-115.347827 32.56929 0),cnc,MX,Puebla
905,MGR maquinados,POINT Z (-116.887639 32.511415 0),cnc,MX,Terrazas del Valle
906,"IDM Ingeniería, diseño y maquinado",POINT Z (-116.907623 32.510059 0),cnc,MX,Terrazas del Valle
907,MAQUINADOS TECOMAN,POINT Z (-116.830898 32.486353 0),cnc,MX,Terrazas del Valle
908,TREMEC TALLER DE MAQUINADO,POINT Z (-116.90498 32.533519 0),cnc,MX,Terrazas del Valle
909,Tipsa S.A. de C.V.,POINT Z (-116.9444 32.479822 0),cnc,MX,San Luis
910,RD Maquinados S. de R.L. de C.V.,POINT Z (-116.941146 32.465157 0),cnc,MX,San Luis
911,H Maquinados Mold & CNC,POINT Z (-116.92141 32.469317 0),cnc,MX,San Luis
912,Maquinados L.A.,POINT Z (-116.931927 32.4743 0),cnc,MX,San Luis
913,INDUSTRIES SERVIMAQ MAQUINADOS CNC,POINT Z (-116.928669 32.478687 0),cnc,MX,San Luis
914,Maquinado Maxosa,POINT Z (-117.051797 32.409048 0),cnc,MX,Colinas del Sol
915,Mb Maquinados Industriales,POINT Z (-116.587061 31.873868 0),cnc,MX,Ensenada
916,CNC MANUFACTURING,POINT Z (-116.59234 31.793359 0),cnc,MX,Ensenada
917,Auto Partes Y Maquinados Olivares,POINT Z (-116.590524 31.861709 0),cnc,MX,Ensenada
918,Servicio Industrial en Maquinados de Herramientas S. A. de C. V.,POINT Z (-116.596855 31.860299 0),cnc,MX,Ensenada
919,Maquinado Nuñez,POINT Z (-116.602069 31.862088 0),cnc,MX,Ensenada
920,"AZ Tools, S.A. de C.V.",POINT Z (-116.608908 31.866005 0),cnc,MX,Ensenada
921,"Maquinados y Terminaciones, S.A. de C.V",POINT Z (-116.594134 31.865891 0),cnc,MX,Ensenada
922,Robins Taller de Tornos,POINT Z (-116.596435 31.868777 0),cnc,MX,Ensenada
923,Méndez Maquinaría,POINT Z (-116.602634 31.875003 0),cnc,MX,Ensenada
924,Maqssa Maquinados CNC,POINT Z (-116.589981 31.891537 0),cnc,MX,Rancho Verde
925,Taller De Torno Los Olivos,POINT Z (-110.304968 24.137348 0),cnc,MX,La Paz
926,TORNO Y MAQUINADO SAUCEDA,POINT Z (-109.957859 27.464829 0),cnc,MX,Ciudad Obregon
927,Servicios y Maquinados Industriales,POINT Z (-109.943312 27.479245 0),cnc,MX,Ciudad Obregon
929,CNC De Nogales,POINT Z (-110.955814 31.328742 0),cnc,MX,Nogales
930,Maquinados leyva,POINT Z (-110.953688 31.298451 0),cnc,MX,Nogales
931,Amphenol Aduana,POINT Z (-110.916131 31.29455 0),cnc,MX,Nogales
932,STRATEGIC OPERATING SYSTEMS,POINT Z (-110.9442 31.274742 0),cnc,MX,Nogales
933,Sonora Machine Shop,POINT Z (-110.922164 31.277721 0),cnc,MX,Nogales
934,PENCOM Nogales,POINT Z (-110.953903 31.265213 0),cnc,MX,Nogales
935,ADIESTRAMIENTO Y CAPACITACIÓN INDUSTRIAL Y DE NEGOCIOS,POINT Z (-110.952515 31.261447 0),cnc,MX,Nogales
936,Maquinados y Servicios FCA,POINT Z (-110.955446 31.253499 0),cnc,MX,Nogales
937,AMT Precisicion SA De CV,POINT Z (-110.957971 31.251223 0),cnc,MX,Nogales
938,Maquinados Tormex,POINT Z (-110.943395 31.26557 0),cnc,MX,Nogales
939,MAQUINADOS MARTINEZ,POINT Z (-110.967901 31.287444 0),cnc,MX,Nogales
940,Comercialización y servicio de Maquinado Industrial de Nogales S.A. de C.V,POINT Z (-110.940232 31.288156 0),cnc,MX,Nogales
941,Maquinados De Presicion,POINT Z (-110.975084 31.294898 0),cnc,MX,Nogales
942,TORNO RODRIGUEZ,POINT Z (-110.956983 31.298987 0),cnc,MX,Nogales
943,Maquinados Peralta,POINT Z (-110.94245 31.305911 0),cnc,MX,Nogales
944,Anclas-Roscado-Troquelado-Torno-Maquinado HMS Nogales,POINT Z (-110.94426 31.320295 0),cnc,MX,Nogales
945,"TERRAZAS MAQUINADOS EN CNC, TORNO Y SOLDADURA",POINT Z (-110.961403 29.028398 0),cnc,MX,Hermosillo
946,IRODI y Maquinados de Precision S.A de C.V.,POINT Z (-110.933641 29.020183 0),cnc,MX,Hermosillo
947,HMS Maquinados y Soluciones,POINT Z (-110.9553 29.078673 0),cnc,MX,Hermosillo
948,Torno y Soldadura Esquer CNC Diseño Y Maquinado,POINT Z (-110.9695 29.098834 0),cnc,MX,Hermosillo
949,SELLUS PRECISION Maquinados CNC,POINT Z (-110.969593 29.113053 0),cnc,MX,Hermosillo
950,"DIH, Ingeniería y Maquinado",POINT Z (-110.980818 29.113525 0),cnc,MX,Hermosillo
951,Taller de torno y Maquinados GR.,POINT Z (-110.986371 29.11219 0),cnc,MX,Hermosillo
952,TORNO Y MAQUINADOS INDUSTRIALES REMAIN,POINT Z (-110.979502 29.125396 0),cnc,MX,Hermosillo
953,Maquinados Daina,POINT Z (-110.991016 29.120636 0),cnc,MX,Hermosillo
954,IAR Maquinados Industriales,POINT Z (-106.391937 31.644181 0),cnc,US,Socorro
955,MAQUINADOS MAPRE,POINT Z (-106.443532 31.648015 0),cnc,MX,Ciudad Juarez
956,ADI Maquinados,POINT Z (-106.410456 31.654995 0),cnc,MX,Ciudad Juarez
957,RSI MAQUINADOS,POINT Z (-106.372581 31.650501 0),cnc,US,Socorro
958,Maquinados industriales metal house,POINT Z (-106.399197 31.617417 0),cnc,US,Socorro
959,INDUSEK,POINT Z (-106.426753 31.62015 0),cnc,MX,Ciudad Juarez
960,Metrof Maquinados Industriales Fresadora Torno,POINT Z (-106.450641 31.616273 0),cnc,MX,Ciudad Juarez
961,Maquinados y Diseños El Guero,POINT Z (-106.466276 31.664138 0),cnc,MX,Ciudad Juarez
962,Maquinados Industriales Mijes S. de R. L. de C. V.,POINT Z (-106.459026 31.694867 0),cnc,MX,Ciudad Juarez
963,RH MAQUINADO DE PRESICION S.A.DE C.V.,POINT Z (-106.426399 31.691187 0),cnc,MX,Ciudad Juarez
964,Maquinados Industriales Melendez SA de CV,POINT Z (-106.087906 28.689567 0),cnc,MX,Chihuahua
965,Tornos Y Maquinados De Chihuahua SA De CV,POINT Z (-106.087891 28.679555 0),cnc,MX,Chihuahua
966,Aceros y Hierros Maquinados,POINT Z (-106.084328 28.672325 0),cnc,MX,Chihuahua
967,Talleres Hernandez / Maquinados,POINT Z (-106.083564 28.665698 0),cnc,MX,Chihuahua
968,MAQUINADOS JOSAR,POINT Z (-106.116126 28.693463 0),cnc,MX,Chihuahua
969,MAQUINADOS Y AUTOMATIZACIONES ESPECIALES MAE S DE RL MI,POINT Z (-106.050648 28.654865 0),cnc,MX,Chihuahua
970,Tornos y Maquinados,POINT Z (-106.066808 28.624132 0),cnc,MX,Chihuahua
971,Maquinados Ramirez,POINT Z (-106.078838 28.621669 0),cnc,MX,Chihuahua
972,Maquinados Carmelo,POINT Z (-106.080499 28.61761 0),cnc,MX,Chihuahua
974,Torno Y Fresadora Robles,POINT Z (-107.403232 29.192642 0),cnc,MX,Buenaventura
975,MAQUINADOS Y SERVICIOS INDUSTRIALES MEÑOS SA DE CV,POINT Z (-106.818728 28.445439 0),cnc,MX,Cuauhtemoc
976,MAQUINADOS (TORNO) BAUTISTA,POINT Z (-106.891195 28.397312 0),cnc,MX,Cuauhtemoc
977,MAQUINADOS SANCHEZ,POINT Z (-106.00441 28.627992 0),cnc,MX,Ninguno [CERESO]
978,Servicios y Maquinados ENOVI,POINT Z (-106.136131 28.729236 0),cnc,MX,Chihuahua
979,Mc Maquinados S.A. de C.V.,POINT Z (-100.954099 25.427558 0),cnc,MX,Saltillo
980,Maquinados Y Rectificados Industriales Del Noreste Sa De Cv,POINT Z (-100.942352 25.54196 0),cnc,MX,Ramos Arizpe
981,Maquinados IDM,POINT Z (-100.497943 25.701708 0),cnc,MX,Santa Catarina
982,"Maquinados cnc MMS Y FABRICACIONES, S. A. DE C. V",POINT Z (-100.331526 25.697894 0),cnc,MX,Monterrey
983,Maquinados Termaq,POINT Z (-100.386047 25.774259 0),cnc,MX,Mitras Poniente
984,Maquinados Universales Edimec,POINT Z (-100.281615 25.756505 0),cnc,MX,San Nicolas de los Garza
985,Maquinados Industriales Tamez (MITSA),POINT Z (-100.316634 25.731403 0),cnc,MX,San Nicolas de los Garza
986,IRS Maquinados y Troqueles,POINT Z (-100.217625 25.748243 0),cnc,MX,Apodaca
987,Maquinados Y Servicios Especiales Garza,POINT Z (-100.290689 25.702735 0),cnc,MX,Monterrey
988,Gemak Maquinado CNC,POINT Z (-100.262851 25.674624 0),cnc,MX,Guadalupe
989,Maquinado y Servicios Industriales Grupo Msi,POINT Z (-97.502369 25.855706 0),cnc,MX,Heroica Matamoros
990,Suplementos Industriales y Maquinados,POINT Z (-97.51019100000001 25.861332 0),cnc,MX,Heroica Matamoros
991,Maquinados Vazquez,POINT Z (-97.466841 25.856849 0),cnc,MX,Heroica Matamoros
992,Manufacturas y Diseños Ribren S. de R.L.,POINT Z (-97.455641 25.840394 0),cnc,MX,Heroica Matamoros
993,Maquinados HEROSA,POINT Z (-97.50918799999999 25.812611 0),cnc,MX,Heroica Matamoros
994,Maquilados Dávila,POINT Z (-97.538903 25.869947 0),cnc,MX,Heroica Matamoros
995,Mora Machining Shop,POINT Z (-97.539756 25.870942 0),cnc,MX,Heroica Matamoros
996,Maquinados Haz,POINT Z (-97.542436 25.871619 0),cnc,MX,Heroica Matamoros
997,Maquinados Maher Matamoros SA de Cv,POINT Z (-97.52359199999999 25.874958 0),cnc,MX,Heroica Matamoros
998,Manufacturas IVS,POINT Z (-97.537667 25.891551 0),cnc,MX,Heroica Matamoros
999,MMI - Maquinado Manufactura e Integración,POINT Z (-98.34469799999999 26.042659 0),cnc,MX,Reynosa
1000,Maquinados Saldaña,POINT Z (-98.354883 26.036071 0),cnc,MX,Reynosa
1001,Soriana Híper,POINT Z (-98.291124 26.057707 0),cnc,MX,Reynosa
1002,J y J Maquinados de Reynosa,POINT Z (-98.301872 26.053417 0),cnc,MX,Reynosa
1003,Maquinados Torres,POINT Z (-98.302708 26.041925 0),cnc,MX,Reynosa
1004,Diseño Y Maquinados,POINT Z (-98.35702499999999 26.057716 0),cnc,MX,Reynosa
1005,Maquinados Industriales Alonso,POINT Z (-98.328501 26.063859 0),cnc,MX,Reynosa
1006,TIS Maquinados,POINT Z (-98.28046000000001 26.039188 0),cnc,MX,Reynosa
1007,"Maquinados Y Automatizaciones Torres, S.a. De C.v.",POINT Z (-98.25144299999999 26.023907 0),cnc,MX,Vamos Tamaulipas
1008,Taller de máquinados industriales,POINT Z (-98.286423 26.010773 0),cnc,MX,Reynosa
1009,"Maquinados de la Villa, S.A. de C.V.",POINT Z (-98.22488800000001 26.021428 0),cnc,MX,Vamos Tamaulipas
1010,Moctezuma Saldaña Cristóbal,POINT Z (-99.512557 27.484112 0),cnc,MX,Nuevo Laredo
1011,Talleres México,POINT Z (-99.516902 27.477945 0),cnc,MX,Nuevo Laredo
1012,Surtidora Industrial Laredo S.A. de C.V.,POINT Z (-99.497632 27.485958 0),cnc,MX,Nuevo Laredo
1013,Maquinados Aeropuerto,POINT Z (-99.499842 27.473105 0),cnc,MX,Nuevo Laredo
1014,LORA SA DE CV,POINT Z (-99.502247 27.472599 0),cnc,MX,Nuevo Laredo
1015,Tornos Y Diseño Laguna,POINT Z (-99.51070300000001 27.486954 0),cnc,MX,Nuevo Laredo
1016,Maquinados Industriales Flo-Ser,POINT Z (-100.517384 28.701844 0),cnc,MX,Piedras Negras
1017,ORNAVE MAQUINADOS,POINT Z (-100.553334 28.704948 0),cnc,MX,Piedras Negras
1019,MDP- Maquinados de presicion,POINT Z (-100.553343 28.64783 0),cnc,MX,Colonia Venustiano Carranza
1020,INMACO MAQUINADOS CORTE Y DOBLEZ,POINT Z (-101.163859 27.887606 0),cnc,MX,Ciudad Sabinas
1021,MaquinadosMPG,POINT Z (-100.951545 29.308145 0),cnc,MX,Ciudad Acuna
1022,Maquinados Industriales Kate,POINT Z (-100.93918 29.316094 0),cnc,MX,Ciudad Acuna
1023,Maquinados y Motores SOLAR,POINT Z (-101.003237 29.337981 0),cnc,MX,Ciudad Acuna
1024,Baleros Y Maquinados,POINT Z (-100.954591 29.339278 0),cnc,MX,Ciudad Acuna
1025,"Maquinados Industriales De Acuna, S.A. De C.V.",POINT Z (-101.068381 29.417586 0),cnc,US,Cienegas Terrace
1026,Servicio de Maquinado industrial,POINT Z (-111.003928 29.137692 0),cnc,MX,Hermosillo
1027,Presma Precision En Maquinados,POINT Z (-111.007427 29.142539 0),cnc,MX,Hermosillo
1029,Torno y soldadura,POINT Z (-99.513858 17.56524 0),cnc,MX,Chilpancingo de los Bravos
1030,ANG MAQUINADOS INDUSTRIALES S.A DE C.V.,POINT Z (-99.47687500000001 19.170948 0),cnc,MX,San Mateo Texcalyacac
1031,"Local keeo, Centro de máquinado CNC",POINT Z (-96.765503 17.115087 0),cnc,MX,San Jeronimo Yahuiche
1032,Ingeniería en Sistemas de Sellado Industrial,POINT Z (-96.767467 17.045457 0),cnc,MX,San Francisco Javier
1033,Enmaquinados,POINT Z (-96.76361900000001 17.122107 0),cnc,MX,San Jeronimo Yahuiche
1034,Taller Mecánico Industrial Eloy Martinez Vigil S.A. de C.V.,POINT Z (-96.71057399999999 17.055421 0),cnc,MX,Oaxaca de Juarez
1035,Tirssa Taller de Torno y Soldadura,POINT Z (-96.710621 17.022624 0),cnc,MX,San Antonio de la Cal
1036,"""Maquinado Y Ajuste"" Taller de tornos, fresadora y soldadura en general.",POINT Z (-96.117349 18.088879 0),cnc,MX,Tuxtepec
1037,"TALLER DE TORNO, MAQUINADO Y PERFORADO “BENITO JUAREZ”",POINT Z (-95.20381999999999 16.207623 0),cnc,MX,Salina Cruz
1038,Servicio de Maquinado FAMCO,POINT Z (-96.14797799999999 15.77549 0),cnc,MX,Sector H Tres
1039,Maquinado Industrial R&R,POINT Z (-92.975279 17.968611 0),cnc,MX,Brisas del Carrizal
1041,Engineering Center,POINT Z (-78.537122 -0.348603 0),cnc,EC,Sangolqui
1042,GLS TECH,POINT Z (-78.484433 -0.190333 0),cnc,EC,Quito
1045,Maquinado Ind. EPP - Taller de Torno,POINT Z (-77.060872 -11.920989 0),cnc,PE,Urb. Santo Domingo
1,GMM Corte Láser,POINT Z (-108.973875 25.812618 0),laser,MX,Los Mochis
2,Metricco Corte y Grabado Laser,POINT Z (-106.099731 28.636122 0),laser,MX,Chihuahua
3,Kreativ Diseño - Corte Láser,POINT Z (-104.63638 24.019932 0),laser,MX,Victoria de Durango
4,Frasa Cortes Laser,POINT Z (-106.076356 28.632918 0),laser,MX,Chihuahua
5,km laser,POINT Z (-105.475955 28.192861 0),laser,MX,Ciudad Delicias
6,KORTEK,POINT Z (-109.017865 25.809535 0),laser,MX,Los Mochis
7,Maquiláser,POINT Z (-107.44679 24.698829 0),laser,MX,El Diez
8,Signal - Innovación en Corte y Grabado Láser,POINT Z (-106.139071 28.692913 0),laser,MX,Chihuahua
9,Corte Laser,POINT Z (-102.87647 23.178934 0),laser,MX,Fresnillo
13,corte láser aescala,POINT Z (-99.23794599999999 19.55391 0),laser,MX,Ciudad Lopez Mateos
14,Corte Láser NEKIA,POINT Z (-99.137935 19.363755 0),laser,MX,Colonia Nativitas
16,Corte Láser Emisario Prints,POINT Z (-99.243213 19.483085 0),laser,MX,Naucalpan de Juarez
18,TECMA LASER DE MEXICO S.A. DE C.V.,POINT Z (-99.19846099999999 19.674908 0),laser,MX,Cuautitlan
19,Corte Láser CO2,POINT Z (-99.129682 19.278881 0),laser,MX,Xochimilco
25,corte laser Rea Display,POINT Z (-99.081115 19.486239 0),laser,MX,Gustavo A. Madero
26,Twist Creativo / CORTE LASER Y GRABADO,POINT Z (-99.232596 19.496303 0),laser,MX,Naucalpan de Juarez
28,Cutting service,POINT Z (-99.137418 19.408715 0),laser,MX,Mexico City
29,Corte Laser Angelito,POINT Z (-99.204342 19.363859 0),laser,MX,Alvaro Obregon
32,▷ Corte Láser | Corte CNC | Celosías | Exhibidores | Anuncios Luminosos | Letreros en Acrílico | Señalización | Cuadros Canvas,POINT Z (-99.131974 19.34949 0),laser,MX,Coyoacan
33,Corte & Grabado Glaser,POINT Z (-99.093547 19.318596 0),laser,MX,Iztapalapa
34,SUBLIMACION CORTE GRABADO LASER FAKIRGEEK,POINT Z (-99.10909599999999 19.3352 0),laser,MX,Iztapalapa
36,Laser y CNC,POINT Z (-99.101435 19.326592 0),laser,MX,Iztapalapa
37,Láser De la O,POINT Z (-99.100148 19.331559 0),laser,MX,Iztapalapa
38,DWG Corte y Grabado Láser,POINT Z (-99.139844 19.326296 0),laser,MX,Coyoacan
39,Maquila de Corte CNC,POINT Z (-99.149074 19.319931 0),laser,MX,Tlalpan
40,"ESCALA taller de representación, corte laser y ploteo",POINT Z (-103.415074 20.623421 0),laser,MX,La Tijera
41,"Cutting, engraving and laser marking Guadalajara",POINT Z (-103.333005 20.691134 0),laser,MX,Zapopan
42,VECTOR Corte Láser,POINT Z (-103.311509 20.738769 0),laser,MX,San Isidro
43,Corte Laser Sur,POINT Z (-103.379238 20.647533 0),laser,MX,Guadalajara
44,Meetrica Estudio Creativo - Corte Laser,POINT Z (-103.317914 20.735973 0),laser,MX,San Isidro
45,Novalaser S.A. de C.V.,POINT Z (-103.384684 20.677952 0),laser,MX,Guadalajara
46,LUCA corte láser y router CNC,POINT Z (-103.389587 20.725798 0),laser,MX,Zapopan
47,WaBe Corte Láser,POINT Z (-103.360026 20.704946 0),laser,MX,Zapopan
48,D of D - Corte Láser,POINT Z (-105.219263 20.653999 0),laser,MX,Puerto Vallarta
49,Corte y Grabado Láser Esmeralda,POINT Z (-103.291815 20.643808 0),laser,MX,Tlaquepaque
